_id,ID,CREATE DATE,Status,Shortage Type,Primary Usages,Household Support,Water Issues,Approximate Issue Start Date,County,CITY,LATITUDE,LONGITUDE,Well Depth,Was Issue Resolved?,Approximate Repair Cost,Additional Info,Well to Water Depth,Measure Date,Pump Rate Reduction,Report Date,StatusType,Region
5593,22474,06/28/2023,Undefined,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",06/22/2022,Fresno,Reedley,36.610363,-119.438903,,,,,,,,2023-06-28T00:00:00,Outage,Inland
5594,22475,06/29/2023,Resolved,low producing with muddy water,Household,owner-occupied,"Well is pumping sand, muddy water.
",05/01/2023,Tulare,PORTERVILLE,36.09155,-119.00915,,,,,,,,2023-06-29T00:00:00,Resolved,Inland
5595,22486,06/30/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/22/2023,Tehama,Corning,40.004638,-122.415707,,"No, trucking in water
",,,,,It's no longer producing any water,2023-06-30T00:00:00,Outage,Inland
5596,22487,06/30/2023,Undefined,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",04/01/2023,Fresno,Riverdale,36.418034,-119.902616,,,,,,,,2023-06-30T00:00:00,Outage,Inland
5597,22488,06/30/2023,Undefined,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",06/01/2022,Kern,Mountain Mesa,35.639213,-118.362234,184,,,,160,07/10/2023,It's no longer producing any water,2023-06-30T00:00:00,Outage,Inland
5598,22489,07/01/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/01/2019,Madera,Madera,36.95844,-120.109888,,,,,,,,2023-07-01T00:00:00,Outage,Inland
5599,22490,07/01/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is pumping sand, muddy water.
",05/01/2021,Mendocino,Boonville,39.04986,-123.410311,Approx 200 ft,"No, trucking in water
",,,Changes depending on time of year. 115-200 ft,04/01/2022,It's no longer producing any water,2023-07-01T00:00:00,Outage,Coastal
5600,22491,07/02/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2023,Shasta,Cottonwood ,40.38702,-122.322965,82 feet,"Not fixed unsure what to do now
",,,None,,It's no longer producing any water,2023-07-02T00:00:00,Outage,Inland
5601,22492,07/03/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/17/2023,Tehama,Corning,39.99722,-122.40595,240 ft,"No, cannot afford to finance solutions
",40k,,Less then 5 ft,08/15/2018,It's no longer producing any water,2023-07-03T00:00:00,Outage,Inland
5602,22493,07/03/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/01/2023,Madera,Madera,36.994841,-120.039935,,,,,,,,2023-07-03T00:00:00,Outage,Inland
5603,22494,07/03/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",03/04/2023,Tehama,Corning ,40.013222,-122.45165,120,"No, cannot afford to finance solutions
",$15000.00-$20000.00,,,,It's no longer producing any water,2023-07-03T00:00:00,Outage,Inland
5604,22495,07/05/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",07/02/2023,Madera,Madera,36.910784,-119.959202,,,,,,,,2023-07-05T00:00:00,Outage,Inland
5605,22496,07/05/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/18/2023,Kings,Hanford ,36.309411,-119.672504,55,,,,0,07/06/2023,It's no longer producing any water,2023-07-05T00:00:00,Resolved,Inland
5606,22497,07/05/2023,Outage,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",07/01/2021,Fresno,Coalinga,36.097916,-120.311862,450,,,,384,07/06/2023,It's no longer producing any water,2023-07-05T00:00:00,Outage,Inland
5607,22498,07/05/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/01/2022,Tulare,Dinuba,36.525531,-119.376392,120,,,,106,07/07/2023,It's no longer producing any water,2023-07-05T00:00:00,Resolved,Inland
5608,22499,07/06/2023,Undefined,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",05/15/2022,Tehama,Corning ,39.934542,-122.153605,380 ft,"Yes, drilled replacement well
","$30,000",We are still waiting to install the pump but my financial situation is not ready for it at the moment. Requesting to know of any help there is out there to cover some costs if possible. ,,,,2023-07-06T00:00:00,Outage,Inland
5609,22506,07/10/2023,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/07/2023,Fresno,Fresno,36.645389,-119.794076,117,,,,114,07/11/2023,It's no longer producing any water,2023-07-10T00:00:00,Resolved,Inland
5610,22507,07/11/2023,Interim Solution,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",07/01/2021,Fresno,selma,36.533122,-119.73325,142,,,,unknown,07/14/2023,It's no longer producing any water,2023-07-11T00:00:00,Resolved,Inland
5611,22508,07/12/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",04/01/2023,Fresno,Sanger ,36.690493,-119.58299,70,,,,60,07/12/2023,It's no longer producing any water,2023-07-12T00:00:00,Resolved,Inland
5612,22509,07/13/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/12/2023,Tulare,Visalia ,36.370095,-119.197939,6,,,,unknown,07/14/2023,It's no longer producing any water,2023-07-13T00:00:00,Resolved,Inland
5613,22510,07/13/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/13/2023,Madera,Chowchilla,37.055063,-120.170843,300,,,,unknown,07/14/2023,It's no longer producing any water,2023-07-13T00:00:00,Outage,Inland
5614,22511,07/14/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/01/2023,Fresno,Raisin City,36.597408,-119.897956,,,,,,,,2023-07-14T00:00:00,Outage,Inland
5615,22512,07/14/2023,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/01/2023,Fresno,FRESNO,36.757482,-119.889595,95,,,,unknown,07/19/2023,It's no longer producing any water,2023-07-14T00:00:00,Resolved,Inland
5616,22526,07/16/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",07/01/2022,Shasta,Round Mountain ,40.771877,-121.965499,,"No, cannot afford to finance solutions
",Na,We have 4 children & this is becoming very scary for us . This is our first time buying a home we moved from far away so we have no family close to assist with this problem . We are having deliveries & had a a neighbor help once but we can not afford to keep paying for the deli or ties & our neighbor that helps has moved . If you can please help us it would be greatly appreciated ,,,70% leas,2023-07-16T00:00:00,Outage,Inland
5617,22527,07/17/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/17/2023,Madera,Madera,36.924322,-119.86294,369,,,,unknown,07/17/2023,It's no longer producing any water,2023-07-17T00:00:00,Resolved,Inland
5618,22528,07/17/2023,Undefined,Dry well (groundwater),Household,,"Well is dry (no longer producing water)
",05/08/2023,San Luis Obispo,Paso Robles,35.688298,-120.614711,,,,,,,,2023-07-17T00:00:00,Outage,Southern
5619,22529,07/17/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/17/2023,Stanislaus,Hughson ,37.56181,-120.844366,72,"No, on drilling wait list
",,,70,07/17/2023,It's no longer producing any water,2023-07-17T00:00:00,Outage,Inland
5620,22530,07/17/2023,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/16/2023,Stanislaus,Hughson,37.56181,-120.844366,40,,,,15,07/18/2023,It's no longer producing any water,2023-07-17T00:00:00,Resolved,Inland
5621,22531,07/17/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/15/2023,Madera,Madera,36.930652,-119.895262,,,,,,,,2023-07-17T00:00:00,Outage,Inland
5622,22532,07/17/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",01/01/2015,Mariposa,Mariposa,37.548293,-120.010994,61,,,,146,07/18/2023,It's no longer producing any water,2023-07-17T00:00:00,Resolved,Inland
5623,22533,07/17/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/14/2023,Fresno,Fresno,36.615209,-119.895976,200,,,,0,07/19/2023,It's no longer producing any water,2023-07-17T00:00:00,Resolved,Inland
5624,22534,07/18/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/18/2005,Madera,Coursegold,37.272777,-119.689682,315,,,,110,07/19/2023,It's no longer producing any water,2023-07-18T00:00:00,Resolved,Inland
5625,22535,07/18/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2023,Tehama,Gerber ,40.023355,-122.181392,Don't know ,,,,,,,2023-07-18T00:00:00,Outage,Inland
5626,22536,07/18/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is pumping sand, muddy water.
",10/01/2022,Tulare,VISALIA,36.401288,-119.278675,172,,,,154,07/19/2023,It's no longer producing any water,2023-07-18T00:00:00,Resolved,Inland
5627,22537,07/19/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/18/2023,Madera,Madera,37.063965,-120.006373,,,,,,,,2023-07-19T00:00:00,Outage,Inland
5628,22538,07/19/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/19/2023,Mariposa,Midpines ,37.564534,-119.9542,,,,,,,,2023-07-19T00:00:00,Outage,Inland
5629,22546,07/20/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/01/2022,Tehama,Corning,39.916974,-122.182908,95,"No, trucking in water
",,Well is 95 feet deep,,,,2023-07-20T00:00:00,Outage,Inland
5630,22547,07/20/2023,Undefined,Dry well (groundwater),Sin servicio,Sin ocupar,"Well is dry (no longer producing water)
",05/01/2023,Riverside,Eastvale ,33.95044,-117.603884,,"Ya esta conectado al servicio publico
",No,,,07/20/2023,It's no longer producing any water,2023-07-20T00:00:00,Outage,Southern
5631,22566,07/21/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",07/13/2022,Fresno,Selma,36.514263,-119.720536,166,,,,144,07/24/2023,It's no longer producing any water,2023-07-17T00:00:00,Resolved,Inland
5632,22567,07/21/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/13/2022,Fresno,Selma,36.513814,-119.720301,,,,,,,,2023-07-21T00:00:00,Outage,Inland
5633,22568,07/21/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/10/2023,Tehama,Corning,40.005835,-122.405134,300,"No, cannot afford to finance solutions
",,,,,It's no longer producing any water,2023-07-21T00:00:00,Outage,Inland
5634,22569,07/21/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is pumping sand, muddy water.
",07/01/2022,Tulare,Strathmore,36.156717,-119.150179,200,,,,195,07/21/2023,It's no longer producing any water,2023-07-21T00:00:00,Resolved,Inland
5635,22570,07/21/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",04/01/2023,Kern,Weldon ,35.634892,-118.249604,,,,,,,,2023-07-21T00:00:00,Outage,Inland
5636,22586,07/24/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/23/2023,Madera,Madera,37.000781,-119.879887,,,,,,,,2023-07-24T00:00:00,Outage,Inland
5637,22587,07/24/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",01/01/2022,Madera,Madera,36.938043,-119.897787,382,,,,340,07/25/2023,It's no longer producing any water,2023-07-24T00:00:00,Resolved,Inland
5638,22588,07/24/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is pumping sand, muddy water.
",07/10/2023,Madera,Madera,37.01066,-120.093651,340,,,,325,07/25/2023,It's no longer producing any water,2023-07-24T00:00:00,Resolved,Inland
5639,22589,07/24/2023,Undefined,Dry well (groundwater),Household,,"Well is dry (no longer producing water)
",04/04/2023,San Luis Obispo,PASO ROBLES,35.626148,-120.520042,,,,,,,,2023-07-24T00:00:00,Outage,Southern
5640,22590,07/24/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/22/2023,Fresno,CLOVIS,36.820711,-119.594862,50,,,,unknown,07/31/2023,It's no longer producing any water,2023-07-24T00:00:00,Resolved,Inland
5641,22591,07/25/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",07/23/2023,Madera,Madera,36.938422,-119.920905,,,,,,,,2023-07-25T00:00:00,Outage,Inland
5642,22592,07/25/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/17/2023,Tehama,"Corning, Ca ",40.016846,-122.407425,,,,,,,,2023-07-25T00:00:00,Outage,Inland
5643,22593,07/25/2023,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/22/2023,Merced,Merced,37.341973,-120.450244,,,,,,,,2023-07-25T00:00:00,Resolved,Inland
5644,22594,07/26/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",04/21/2023,Fresno,Fresno ,36.614279,-119.89487,226,,,,221,08/02/2023,It's no longer producing any water,2023-07-26T00:00:00,Resolved,Inland
5645,22606,07/26/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",07/26/2021,Madera,Coarsegol,37.27687,-119.741036,,,,,,,,2023-07-26T00:00:00,Outage,Inland
5646,22607,07/27/2023,Interim Solution,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",06/24/2023,San Joaquin,Stockton,38.03126,-121.337637,0,,,,0,07/31/2023,It's no longer producing any water,2023-07-27T00:00:00,Resolved,Inland
5647,22626,07/28/2023,Undefined,pump not working; no access to water,Household,owner-occupied,"pump not working; no access to water
",07/24/2023,Mariposa,Coulterville,37.735016,-120.122274,,,,,,,,2023-07-27T00:00:00,Outage,Inland
5648,22627,07/28/2023,Undefined,Dry well (groundwater),Household,renter-occupied,"Reduction in water pressure, lower flows.
",07/24/2019,Madera,Chowchilla,37.108389,-120.202599,,,,,,,,2023-07-28T00:00:00,Outage,Inland
5649,22628,07/28/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",07/07/2022,Kings,Stratford,36.196947,-119.777408,,,,,,,,2023-07-28T00:00:00,Outage,Inland
5650,22646,07/31/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is pumping sand, muddy water.
",07/31/2018,Madera,Madera,36.982665,-119.883331,350,,,,0,08/01/2023,It's no longer producing any water,2023-07-31T00:00:00,Resolved,Inland
5651,22647,07/31/2023,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is pumping sand, muddy water.
",06/01/2023,Kings,Lemoore,36.274452,-119.759195,unknown,,,,20,08/01/2023,It's no longer producing any water,2023-07-31T00:00:00,Resolved,Inland
5652,22648,07/31/2023,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",06/20/2023,Fresno,Caruthers ,36.5538,-119.881723,128,,,,,08/01/2023,It's no longer producing any water,2023-07-31T00:00:00,Resolved,Inland
5653,22649,07/31/2023,Resolved,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",06/20/2023,Fresno,Caruthers ,36.552866,-119.884132,,,,,,,,2023-07-31T00:00:00,Resolved,Inland
5654,22650,07/31/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",07/31/2022,Fresno,Clovis,36.850524,-119.622069,87,,,,82,08/01/2023,It's no longer producing any water,2023-07-31T00:00:00,Resolved,Inland
5655,22651,08/01/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"well casing falling into water
",07/26/2023,Stanislaus,Patterson,37.451312,-121.114101,89,,,,28,08/02/2023,It's no longer producing any water,2023-08-01T00:00:00,Resolved,Inland
5656,22652,08/02/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/26/2023,Madera,Madera,36.989738,-120.055427,290,,,,278,08/03/2023,It's no longer producing any water,2023-08-02T00:00:00,Resolved,Inland
5657,22653,08/02/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",08/01/2023,Madera,Madera,36.944483,-119.904026,391,,,,346,08/03/2023,It's no longer producing any water,2023-08-02T00:00:00,Resolved,Inland
5658,22654,08/02/2023,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",08/01/2023,Kern,Bakersfield,35.319413,-118.935648,,,,,,,,2023-08-02T00:00:00,Outage,Inland
5659,22655,08/03/2023,Undefined,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",08/01/2022,Madera,Chowchilla ,37.083261,-120.193778,,,,,,,,2023-08-03T00:00:00,Outage,Inland
5660,22656,08/03/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"well collapsed
",08/01/2023,Madera,Madera,37.004696,-119.975387,400,,,,unknown,08/04/2023,It's no longer producing any water,2023-08-03T00:00:00,Resolved,Inland
5661,22657,08/03/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",07/24/2023,Kings,Leemore ,36.327703,-119.818127,34,,,,16,08/04/2023,It's no longer producing any water,2023-08-03T00:00:00,Resolved,Inland
5662,22658,08/03/2023,Undefined,Dry well (groundwater),Home & business ,renter-occupied,"Well is dry (no longer producing water)
",08/01/2023,Tulare,Lindsay ,36.214265,-119.135713,Unknown ,"No, cannot afford to finance solutions
",,,Unknown ,,It's no longer producing any water,2023-08-03T00:00:00,Outage,Inland
5663,22659,08/04/2023,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",02/03/2023,Fresno,Sanger,36.701186,-119.538787,53,,,,43,08/07/2023,It's no longer producing any water,2023-08-04T00:00:00,Resolved,Inland
