"name","num_appearances","num_gsps","mean_degree"
"tre_altamira_interferometric_synthetic_aperture_radar",3,3,1
"tribal_government",3,2,2
"trout_unlimited",3,2,1
"tsm",3,1,2
"tulare_county_department_of_health_and_human_services",3,3,1
"tulare_county_flood_control_master_planning",3,3,1
"uanvco",3,2,1
"un",3,1,1
"underground_injection_control",3,2,1
"underground_services_alert",3,3,1
"unified_soil_classification_system",3,3,1
"unimpaired_millerton_inflow",3,3,1
"united_calleguas",3,3,1
"united_nations_governments",3,3,1
"united_states_department_of_interior",3,1,1
"united_states_geological_survey_national_streamflow_information_program",3,3,1
"united_states_space_force",3,1,1
"unmanned_aerial_vehicle_synthetic_aperture_radar",3,1,3
"upper_aquifer_wells",3,1,1
"upper_carlotta",3,1,2
"ur",3,2,1
"us_army_corps_of_engineers_construction_cost_composite_index",3,1,1
"us_census_american_community_survey",3,3,2
"us_navy",3,2,1
"uses_significant",3,2,1
"v",3,3,1
"valencia_country_club",3,1,1
"valencia_reclamation_plant",3,2,1
"vandenberg_state_marine_reserve",3,2,2
"vedder",3,2,1
"ventura_county_investigations",3,3,2
"ventura_county_water_works_district_1",3,3,4
"verboon",3,1,1
"vermont",3,1,2
"vern_freeman",3,1,2
"views",3,1,2
"vinton",3,1,1
"vista_hills",3,1,1
"walnut_hills_ranch",3,1,3
"wastewater_treatment_plant",3,2,1
"water_efficiency_program",3,1,1
"water_infrastructure_finance_and_innovation_act_us_environmental",3,3,2
"water_levels",3,1,6
"water_resources_bulletin",3,1,2
"water_supply_augmentation_study",3,1,3
"watercourse_engineering",3,1,1
"wcp",3,1,1
"webb",3,1,1
"webber",3,1,1
"well_package",3,1,1
"well_registration",3,1,1
"well_t24s_r23e22e1",3,1,1
"wellhead_recharge_area_protection",3,3,1
"wells_02n21w11j05s",3,1,1
"wells_extensometers",3,2,1
"west_las_posas_management_area_of",3,3,1
"western",3,1,1
"western_management_area_of",3,1,1
"western_saline_front",3,1,2
"weymouth",3,1,4
"whittaker_bermite_corporation",3,1,1
"wiedlin",3,1,3
"wildwood_canyon_state_park",3,1,1
"wilkinson_gill_water_company",3,1,2
"will_be_accomplished",3,2,1
"withdrawing_party",3,1,1
"wolf",3,1,1
"workgroup_tiers_2_3",3,1,3
"wr",3,1,1
"wsc",3,1,2
"wwwfcgmaorg",3,1,2
"wy2019",3,3,1
"wyrick",3,1,5
"yceh",3,1,1
"yeats_et_al",3,1,1
"yolo_parties",3,1,4
"yvwd16",3,1,1
"zeng",3,1,1
"µs_cm",3,1,1
"δ2h",3,1,1
"015_budget",2,1,1
"20year_study_period",2,1,2
"22412_uncertainty_in_water_budget_uncertainties",2,1,1
"2b",2,1,1
"3546e",2,2,1
"3564f",2,2,1
"500_250_75_senate_bill",2,1,2
"644452b",2,2,1
"93105_wwwdbstephenscom",2,1,1
"a029657",2,1,1
"a_charles",2,1,1
"a_forming_party",2,1,1
"a_groundwater_pumping_fee_program",2,1,1
"a_local_well_name",2,1,2
"a_management_arca",2,2,1
"a_n",2,1,1
"a_non_party",2,2,1
"a_proposal_solicitation_package",2,2,1
"a_proposition_1_sustainable_groundwater_planning_grant",2,2,1
"a_resolution_to_establish_a",2,1,2
"a_sacred_lands_file_native_american_contacts_list_request",2,1,1
"a_state",2,1,1
"a_water_accounting_framework",2,2,1
"aarhus_geosoftware",2,2,1
"ab303",2,1,2
"ab_1668",2,2,1
"ab_303",2,1,3
"ab_303_appx_c",2,1,1
"ab_359",2,2,1
"ab_361",2,1,1
"ab_le",2,1,1
"aberdeen",2,1,1
"ac",2,1,1
"accountability",2,2,4
"acevedo",2,1,1
"achieving",2,2,1
"ackerman",2,1,1
"action_agriculture_general",2,1,1
"action_levels",2,1,1
"activity_hazard_analysis",2,1,6
"activity_participants_for",2,1,2
"adam_bingham",2,1,1
"adaptive_basin_management",2,1,1
"adaptive_salinity_drainage_management",2,1,4
"adcock",2,1,1
"addressed",2,1,1
"addressing_collect",2,1,1
"adjacent_rock",2,1,1
"adjudicated",2,1,1
"administración",2,1,2
"administrative_record",2,2,2
"adopts",2,2,1
"advisory_committee_chair",2,2,1
"advisory_committee_charter",2,2,4
"aem_airborne_electromagnetic_aqua_geo_frameworks",2,2,1
"af_y_water",2,1,1
"af_yr",2,1,1
"affiliates",2,2,1
"afy_additionally",2,1,1
"agency_coordinator",2,2,1
"agency_personnel",2,1,1
"agenda",2,2,1
"agricultural_contractors",2,1,2
"agricultural_irrigation",2,1,2
"agricultural_irrigation_efficiency_a",2,2,2
"agricultural_land",2,1,3
"agricultural_lands_domain",2,1,1
"agricultural_pool",2,1,1
"agricultural_pumping_precipitation",2,1,2
"agricultural_resources",2,1,1
"agricultural_threshold_study",2,2,1
"agriculture_natural_resources_conservation_service",2,2,1
"agua_subterránea_pasados",2,1,1
"ahtna_engineering_services",2,1,9
"aimee",2,1,2
"air_force_and",2,1,4
"airborne_geophysics",2,1,1
"akm",2,1,1
"alameda_county_gp",2,1,5
"alex_kan",2,1,2
"ali_sahli",2,1,1
"aliso_canyon",2,1,1
"all",2,2,2
"allen",2,1,1
"alley",2,1,1
"alluvial_fan_deposits",2,1,2
"alluvial_upper_tehama",2,1,1
"allwardt",2,1,1
"alyson_waterson",2,1,2
"amador_counties",2,1,1
"amah_mutsun_land_trust",2,2,1
"amanda_peisch",2,1,1
"ambassadors",2,1,1
"ambient_water_quality_criteria",2,2,1
"american_mink",2,2,1
"ametek_aerospace_et_al",2,1,7
"an_augmentation_fee",2,2,1
"an_government",2,1,2
"an_interested_party_list",2,1,1
"and_recharge",2,1,1
"andrea_reich",2,1,2
"andrew_renshaw",2,1,1
"animal_sitespermitted_facilities_with_waste_discharge_requirements_orders_geotracker",2,1,1
"anna_olsen",2,1,1
"annual_pumping_allocation_andor_transient_pool_allocation",2,1,1
"antelope_subbasin_projected",2,1,1
"apac",2,1,1
"application_29657",2,1,1
"application_of_geophysics_to_environmental_and_engineering_problems_nashville",2,2,6
"applied_calculation",2,2,2
"applied_flows",2,1,1
"applied_groundwater_return_flows",2,1,1
"applied_recharge",2,1,1
"applied_surface_water_return",2,2,2
"approximated_approximated",2,1,1
"approximated_approximated_average",2,1,1
"aqua_geo",2,1,1
"aquaculture",2,1,1
"aquatic_bioassay_and_consulting_laboratory",2,2,1
"arc_hydro_groundwater",2,1,1
"arcadia_wellfield",2,1,1
"ardisols",2,2,1
"arlington_western_municipal",2,1,1
"army_depot",2,1,3
"army_forces_command",2,1,1
"arrowweed",2,1,1
"arroyo_dos_picachos",2,1,1
"arroyo_pasajero",2,1,3
"arroyo_santa",2,1,1
"arroyo_seco_groundwater",2,1,1
"arroyo_willow",2,2,1
"arundell",2,1,2
"asch_th",2,2,2
"asr_program",2,1,1
"assembly_bill_32",2,2,1
"assembly_bill_52",2,2,1
"assembly_bill_599",2,1,1
"assimilative_capacity",2,1,1
"association_for_the_advancement_of_cost_engineering",2,1,1
"association_of_water_agencies_of",2,2,1
"assure_that",2,1,2
"attachment_d_specifically",2,1,1
"attachments_m_national_aeronautics_and_space_administration_jpl",2,2,1
"authorizing",2,1,1
"automated_high_output_ground_seeding",2,1,1
"automatic_precise_positioning_service",2,1,1
"avek",2,1,1
"b_review",2,1,1
"background_study",2,1,1
"bailey_fault",2,1,1
"ballona_aquifer_groundwater",2,1,1
"baltimore_aircoil_company_to_allow_for_connection",2,1,3
"banks_pumping_plant",2,2,2
"barbara_dalgish_pg",2,1,1
"barber",2,1,1
"barham_ranch",2,1,2
"barlow",2,1,1
"barow",2,2,2
"bartow_ja",2,2,5
"baseline_future_scenario_simulations",2,1,1
"basin_completed",2,1,1
"basin_executive",2,1,1
"basin_stakeholders",2,2,1
"basinscout",2,1,2
"bay_margin",2,1,1
"bb_bb",2,1,1
"bb_limited_recharge_and_recovery",2,1,2
"bcwd",2,1,2
"bear",2,2,2
"because",2,2,1
"belin",2,1,1
"belridge",2,1,1
"ben",2,1,1
"beneficial_uses_and_users_of_groundwater_significant",2,1,1
"berenbrock_1988",2,1,1
"berenda_slough_byp_7",2,1,1
"betty_moore_foundation",2,2,2
"beverly_hills_utilities_corporation",2,1,1
"big_springs_ranch",2,1,1
"big_valley_advisory_committee_92221_draft",2,1,1
"biggs_west_gridley",2,1,3
"bill_1168",2,2,1
"bill_779",2,1,1
"bill_jackson",2,2,1
"bill_jones_pumping_plant",2,2,1
"bill_x7_7",2,1,1
"black_butte",2,1,1
"black_cottonwood_woodland",2,2,1
"bloyd",2,1,1
"blue_indicates_flows_greater",2,1,1
"board_as_interested_parties",2,1,2
"board_chair",2,1,1
"board_members",2,1,1
"board_of_directors_and",2,2,1
"board_of_directors_meetings",2,2,2
"board_of_supervisors_of_the_county_of_monterey",2,1,2
"board_of_supervisors_of_the_county_of_san_diego",2,1,2
"boeing_company",2,1,1
"boise",2,1,2
"bonds_medium",2,1,1
"bookman_edmonston_engineering_inc",2,1,1
"borax",2,2,2
"boreholes",2,2,1
"bostic",2,2,1
"boundary_flow_measurement",2,2,1
"bouquet_junction",2,1,1
"bowman_subbasin_historical_lateral_subsurface_groundwater",2,1,3
"bowman_subbasin_historical_vertical_subsurface",2,1,1
"braatne",2,1,1
"brad_herrema",2,1,1
"brady_r_otto",2,1,2
"brenda",2,2,3
"broad_considerations_for_projects_and_management_actions",2,1,2
"brock_buche",2,1,2
"brock_buche_groundwater_sustainability_agency_party",2,1,2
"brown_act_compliance",2,2,1
"bryophytes",2,1,1
"bs_chemistry",2,2,1
"bsk_laboratory",2,2,1
"btex",2,1,2
"buck",2,1,1
"buena_vista_pumping_plant",2,1,1
"build_on_existing_management",2,1,1
"build_public_engagement_for_regional_sustainability_many",2,2,1
"bulletin_74_9",2,2,1
"bulletin_74_90",2,1,1
"bulrush",2,1,2
"burdell_mountain",2,1,1
"burdette_ogle",2,1,1
"bureau_of_reclamation_revenue",2,1,1
"burnham",2,1,1
"burow",2,1,1
"bush",2,2,2
"butte_county_groundwater_inventory_analysis",2,2,1
"bvhim",2,1,1
"by_non_groundwater_sustainability_agency_entities",2,1,1
"byron_bethany_irrigation",2,1,1
"byron_bethany_irrigation_district_web",2,1,2
"byron_division_canal_45",2,1,2
"byron_katie_trust",2,1,3
"c_collaborative",2,1,1
"c_given",2,1,1
"cacheville_csd",2,1,5
"cachuma_project_on",2,2,1
"cadwr",2,1,1
"calibrated_root_zone_water_budget_components",2,1,1
"calistoga_popcornflower",2,1,1
"calleguas_calleguas",2,1,1
"calleguas_municipal_water_district_aquifer_storage_and_recovery_project_and_in_lieu_storage_program",2,1,2
"callitriche_heterophylla",2,1,1
"calvin_college",2,2,1
"camp_comfort",2,1,1
"can_be_withdrawn",2,2,1
"canal_system",2,1,1
"cannia",2,2,2
"canyon",2,1,1
"carl",2,1,1
"carle",2,2,1
"carney",2,2,2
"carollo_engineers_inc",2,1,1
"carp",2,1,5
"carr_fire",2,2,1
"carswell_2009",2,1,1
"casa_de_fruta",2,1,1
"cascades",2,1,1
"case_4_region_management_actions",2,1,1
"casgems_program",2,1,1
"castaic_junction",2,2,1
"castaic_lake_water_agency_santa_clarita_water_division",2,1,2
"castaic_subunit",2,1,1
"catalog_climate",2,1,3
"cch1_berkeley_mapper",2,1,1
"ceanothus_hellmers_et_al",2,2,1
"census_designated_place",2,1,2
"central_tendency",2,1,1
"central_tendency_2070",2,1,1
"central_valley_flood_protection_board_communications_decision_making_processes",2,1,1
"central_valley_project_delta_division",2,1,1
"central_valley_project_friant",2,1,1
"central_valley_project_san_luis",2,1,1
"central_valley_project_water_service_contractors",2,1,1
"central_yolo_management",2,1,2
"certificate_of_analysis",2,2,1
"cgs",2,2,1
"ch3_revise_line",2,1,1
"challenges",2,2,1
"chambers_public_noticing_irrigation_district211",2,1,1
"channel_island_beach",2,2,1
"channel_islands_beach_community",2,2,1
"channels",2,2,1
"chapman",2,1,1
"chappelle",2,1,1
"chapter_8",2,1,1
"chatsworth",2,2,1
"chevron_usa_inc",2,1,1
"chico_rancheria",2,1,1
"chittenden",2,1,1
"chloride_chloride",2,2,1
"cholame",2,1,1
"chowchilla_bypass_water",2,1,2
"chowchilla_madera",2,1,1
"chowchilla_water_district_meeting",2,1,1
"chris_boyle",2,1,1
"christensen_associates_inc",2,1,4
"chronic_lowering_of_groundwater_fall",2,1,1
"chuck_corica_golf_complex",2,1,1
"chumash_mission",2,2,1
"chung",2,1,1
"circumstances_and_criteria_for_implementation",2,1,1
"cisdce",2,1,1
"cities_of_rohnert_park",2,1,1
"citizens_for_responsible_oil_and_gas",2,2,1
"city_clerk_to_execute_the_certificate_of_acceptance",2,1,2
"city_council_chambers",2,1,1
"citywide_non",2,1,1
"clarita",2,2,1
"claudia_faunt",2,2,1
"clean_water_action",2,1,1
"clean_water_state_revolving_fund_program",2,2,1
"cleveland_national_forest",2,1,2
"clint_mckay",2,1,2
"clovis_sewage_treatment_water_reuse_facility",2,1,1
"co",2,2,1
"coastal_conservancy",2,1,1
"coastal_range",2,1,5
"coastal_ranges",2,1,1
"collaboration",2,2,1
"collaborative_decision_approach",2,1,1
"colusa_subbasin_multi_benefit_groundwater_recharge_costs_item",2,1,1
"commercial_environmental_health",2,2,1
"committee_action",2,1,1
"communication_objectives",2,2,1
"communications_and_engagement",2,1,2
"communities",2,2,1
"community_development",2,1,1
"community_engagement_survey",2,1,1
"community_engagement_team",2,1,1
"complaint_and_petition_for_declaratory_relief",2,1,2
"concur",2,1,1
"conejo_creek_flows_by_t",2,1,1
"conejo_creek_water_pumping_program",2,2,1
"confined",2,2,1
"confined_while",2,1,1
"congruently",2,2,1
"conifer",2,2,1
"conjunctive",2,1,1
"consensus_and_collaboration_program",2,2,1
"conservation_and_land_use",2,1,1
"conservation_and_open_space",2,2,1
"conservation_and_open_space_element",2,2,1
"conservation_development_and_planning",2,1,3
"conservation_easements",2,1,1
"conservation_element_and_open_space_element",2,2,1
"conservation_open_space_element",2,1,1
"conservation_service",2,2,2
"considering_beneficial_uses_and_users",2,1,2
"consolidated_bedrock",2,1,1
"constituents_of_concern",2,1,1
"construction_activities_and_requirements_specific",2,1,3
"contra_all_project_phases",2,1,2
"contra_costa_goldfields",2,1,1
"contracting_entities",2,2,2
"conversations_calibration",2,1,2
"conveyance",2,1,1
"cooperative_committee_regular_meeting",2,1,2
"coordinate_community_development_decisions",2,1,1
"coordinated_costs",2,1,1
"coordinates",2,2,1
"coordinating_body",2,1,1
"cordua_id",2,1,1
"corporation",2,1,1
"corral_de_tierra_management",2,1,1
"corydon",2,1,1
"costs",2,2,1
"cosumnes_subbain",2,1,1
"cosumnes_working_group_consultants",2,1,3
"coswpa",2,1,1
"country_club_faults",2,2,1
"county_adopted_uab",2,1,2
"county_department_of_public_health",2,1,1
"county_environmental_health_division",2,1,1
"county_government_center",2,1,1
"county_overlying",2,1,1
"county_road_a12_reach_length",2,1,1
"county_water_well_ordinance_4468",2,2,1
"county_where",2,1,1
"covid19",2,2,1
"cowardin_et_al",2,1,2
"cpp_reverse_osmosis_plant",2,1,1
"create_and_manage",2,1,1
"cretaceous_val_verde_tonalite",2,1,1
"criteria",2,1,1
"criteria_a_and_b",2,1,1
"critical_species_lookbook",2,1,1
"cross_complaint",2,1,1
"cucamonga",2,1,1
"customer_assistance_program",2,1,1
"cvpia",2,1,1
"cwm",2,1,1
"cwsrf_program",2,1,2
"d5447",2,1,1
"d5891",2,1,1
"dairy_program",2,1,2
"dan_steiner",2,1,2
"daulton",2,1,2
"david_fairman",2,1,1
"david_jacobs",2,1,3
"davids_engineering_inc",2,1,1
"davids_engineering_luhdorff_and_scalmanini_consulting_engineers",2,1,1
"davids_lsce",2,1,1
"davis_wd",2,1,1
"dctra_groundwater_management_plan_memorandum",2,2,1
"dctra_groundwater_management_plan_update",2,2,1
"de_agua",2,1,1
"decreasing",2,1,1
"deep_aquifer_investigative_study",2,1,1
"deep_aquitard",2,1,1
"deep_percolation_of",2,1,1
"deer_creek_and_tule_river_authority_groundwater_management_plan_update",2,2,1
"defines_sustainable_management_criteria",2,2,1
"degradation_of_water_quality_sustainability_indicator",2,1,2
"degraded_water_quality_smc",2,1,1
"del_valle_isw",2,2,1
"del_valle_reach",2,2,1
"delano_earlimart_id",2,1,2
"delano_earlimart_irrigation_district_groundwater_sustainability_agency_jurisdiction",2,1,1
"delta_accelerated_water_transfer_program",2,1,1
"deltamendota",2,1,2
"dem",2,2,2
"demands",2,2,1
"dennis_r_keller",2,1,2
"department_of",2,1,1
"department_of_cannabis_control",2,2,1
"department_of_defense_army_nqa1_certified_lead",2,1,3
"department_of_fish_and_wildlife_comment_7_new_planning_thresholds",2,1,1
"department_of_fish_and_wildlife_department_of_fish_and_wildlife",2,2,2
"department_of_planning_and_development",2,1,1
"department_of_water_resources_4",2,2,1
"department_of_water_resources_bmp",2,1,2
"department_of_water_resources_comments",2,2,1
"department_of_water_resources_environmental_science_associates_insar",2,1,2
"department_of_water_resources_groundwater_sustainability_plan_elements_guide",2,2,1
"department_of_water_resources_groundwater_sustainability_plan_evaluations",2,1,2
"department_of_water_resources_guidance_document",2,1,1
"department_of_water_resources_merced_county_land_use_survey",2,1,1
"department_of_water_resources_n",2,1,2
"department_of_water_resources_portal",2,1,1
"department_of_water_resources_publication",2,1,1
"department_of_water_resources_recharge",2,1,1
"department_of_water_resources_region_offices",2,2,2
"department_of_water_resources_sustainable_groundwater_management_act_portal",2,2,2
"department_of_water_resources_sustainable_groundwater_management_grant_program",2,2,1
"department_of_water_resources_the_variable_operation",2,1,1
"department_of_water_resources_water_tool",2,1,2
"department_of_water_resources_water_year",2,1,1
"department_of_water_resources_well_standards",2,1,1
"department_of_water_resources_well_standards_bulletin_nos",2,2,1
"department_of_water_resources_well_standards_bulletins_nos",2,2,1
"departmental_allocation_list_for_emergency_services_division_of_the_county_executive_office",2,1,2
"depletion_of",2,2,2
"depletion_of_interconnected_surface_water_regional",2,2,1
"depletion_of_interconnected_surface_water_that",2,1,1
"depletion_of_interconnected_surface_waters",2,2,1
"depth",2,1,1
"depthtogroundwater",2,1,1
"derived_from_gems_and_adjusted_change",2,1,1
"description_of_measures_and_explanation_of_how_will_be_achieved",2,1,2
"design",2,2,1
"detailed_analysis_unit",2,2,1
"detected_in_groundwater_wells",2,1,1
"determination_of_sustainable_yield_sustainable",2,2,1
"di",2,1,1
"digiorgio_unit",2,1,3
"direct_mail",2,2,1
"disadvantaged_communities_inform",2,1,2
"disadvantaged_community_boundaries_places",2,1,2
"disadvantaged_community_communities",2,1,1
"disadvantaged_community_mapping_tool",2,2,1
"discharge",2,2,2
"discharges_consumptive_use_lateral_flow_of_groundwater",2,1,1
"discussion_of_management_actions",2,2,1
"dissolved_iron",2,1,1
"district_engineer",2,1,1
"division_13",2,1,1
"division_6_of_the",2,1,1
"division_7",2,1,1
"division_of_the_director",2,2,1
"division_of_water_resources",2,1,1
"division_one",2,2,1
"divisions_and_programs",2,2,1
"divisions_of_geologic_time",2,1,1
"dm",2,1,1
"domestic_well_owners",2,2,1
"dominic_gutierrez",2,1,1
"dorsey_et_al",2,1,2
"doug_a_linney",2,1,2
"douglas_fir",2,1,2
"draft_chapter_9_project_and_management_actions",2,1,1
"draft_groundwater_sustainability_plan_review",2,2,1
"draft_intertie_feasibility_study",2,1,1
"draft_piru_fillmore_basins_assembly_bill",2,2,1
"drain_packages",2,1,1
"drywells",2,1,1
"dt",2,1,1
"dubrovsky",2,2,2
"duell",2,1,2
"duke_energy",2,1,4
"duncan_macewan",2,1,1
"dw",2,1,1
"e3",2,1,3
"e_hautala",2,2,1
"e_logs",2,1,1
"e_o",2,1,1
"each_party",2,2,2
"each_project_or_action",2,2,1
"eagsp",2,2,1
"earl_schmitt_filtration_plant",2,1,1
"eastern_management_area_of",2,1,1
"eastern_portion",2,2,1
"eastern_tule",2,1,4
"eastern_tule_groundwater_sustainability_agency_interested_parties_list",2,1,1
"eastside_bypass_chowchilla_canal",2,1,1
"ebay",2,1,1
"edna_ranch_mutual_water_company",2,1,2
"education",2,2,1
"education_of_groundwater_use_per_acre",2,1,2
"effect_of_minimum_threshold_on",2,1,1
"eki_environment_water_inc",2,1,1
"el_camino_restoration",2,1,1
"el_estudio_de_tarifas_que",2,1,3
"el_nido_canal",2,1,1
"el_paso_water_utilities",2,1,1
"el_rio_groundwater_recharge_facility",2,1,1
"el_rio_mobile_estates",2,1,1
"el_rio_spreading_grounds",2,1,1
"el_río",2,1,1
"elbar_ranch",2,2,2
"elevation_contour",2,1,2
"elkhorn_property",2,1,1
"ellis",2,1,1
"elvin_kumar",2,1,4
"empire_weir_no",2,1,1
"encourage",2,2,1
"endangered",2,1,2
"endangered_fully_protected_reliance_on_groundwater",2,1,1
"endangered_fully_protected_reliance_on_groundwater_direct",2,1,1
"ensure",2,2,1
"enterprises",2,1,1
"entities",2,1,1
"environmental_and_ecosystem_uses",2,1,1
"environmental_defense_fund_t10000003428_mw2",2,1,6
"environmental_health_department_well_program",2,1,2
"environmental_management_element",2,1,1
"environmental_resources_engineering",2,2,1
"environmental_services_dept",2,1,2
"environmental_users_of_groundwater_representatives",2,2,2
"eric_limas",2,2,1
"eric_shannon",2,1,2
"eryn_torres",2,2,1
"es_421_direct_groundwater_potential",2,1,1
"esjga",2,2,1
"esjwqc",2,1,1
"establish",2,1,1
"estimated",2,1,1
"estimating",2,2,1
"et_measurement",2,1,1
"et_package",2,1,1
"etpr",2,1,1
"evaluated",2,1,1
"evan_perez",2,1,1
"evapotranspiration",2,1,1
"evapotranspiration_crop",2,2,1
"existing_enforce",2,1,1
"existing_expanded_conjunctive_use",2,1,1
"expanded_water_conservation_and_standby_rationing_plan_4_water_conservation",2,1,1
